x,y,source,title
-18.858814,-20.752531,DailyMe.Com,Gurley not on Rams’ injury report
31.634483,-35.82489,Pettinga Financial Advisors,"NAPCO Security reports Q4 EPS 18c, one estimate 13c"
-20.75105,16.421246,Kent Online,Biker killed in crash named 24
43.20155,19.921406,ABC6.com,Kroger Names Scot Hendricks President of Delta Division
33.31576,-14.915685,Fat Pitch Financials,Interesting January 2018 Stock Options for HAL
-34.14022,-18.496792,NewsR.in,Entrepreneurs’ secrets: business leaders share insights you’d never glean from a seminar
28.882269,-11.189868,Rock Hill Herald,US stocks open higher following gains in Asia and Europe
-4.728351,15.695563,1110 KBND,State: Bridge System Needs Repairs
-18.151602,-4.6598096,Bandera County Courier,Grandparents Day at BISD
49.422848,0.9719016,EnvironmentGuru.com,Gov. Jerry Brown sends letter to Ben Carson regarding climate change
22.51666,26.571062,92.9 WLMI,Obama to call Governor Jerry Brown about California wildfires
24.135767,-3.0752096,4 Traders,"SUNWAY BHD : Others sunway berhad (""sunway"") - revision to the principal terms and conditions of the commercial papers (""cp"") and/or medium term notes (""mtn"") pursuant to a cp/mtn programme of up to rm2.0 billion in nominal value by sunway berhad (""cp/mtn"
24.675764,38.27249,KSHB,The GOP Presidential debate BINGO card
3.0488026,17.581303,Guard Online,Boyd family reunion set
16.495623,24.410973,Connecticut State News.Net,Citizen to Citizen Diplomacy Americans in Russia Interview Andrei Kortunov
-6.3836226,-8.125437,NEWS.com.au,Stephen Colbert Debuts on 'The Late Show'
-29.01061,19.48413,EDP 24,Honda moped stolen from retail park in Thetford
-26.701717,-0.8073985,Sacramento Bee,Comic apologizes for lying about 9-11 escape
-22.674795,21.174082,The New Age Online,Shooting takes place in West Rand mall
13.898087,13.141845,Law360 - Media,Facebook Gets Review Of Digital Images Patent On 2nd Try
-12.160471,-20.883379,Yahoo! News Australia,Rested Roos raring to go for AFL finals (AAP)
3.6914601,-16.938215,Columbia Missourian,Pope departs for US after calling for 'revolution of tenderness' on final day in Cuba
30.99484,-35.907166,Marketplace,Olin expects to close buyout of Dow Chemical unit in October
-36.220406,4.9784617,Elkhart Truth,Roy Beck
44.068527,19.54494,ABC6.com,"Kazakhstan and IAEA Establish Uranium Fuel Bank, Aim To Prevent Next Iran"
-26.79962,25.300295,BBC,Police renew town shooting appeal
-6.0755277,5.339515,Ahip Hi-Wire,Motivating Older Adults to Get Physical During Go4Life Month
43.222336,19.809141,14 WFIE,MobileIron to Participate in Deutsche Bank Technology Conference
-9.185041,-10.265387,Deccan Chronicle,Nagarjuna introducing Srikanth’s son!
-11.483626,-3.433895,Measurement Devices for Industry & Science,"We've found water on Mars, but finding life still won't be easy - The Verge"
-2.7898064,40.25533,WTVD Raleigh Durham,"Power outage affecting Cary residents, schools"
1.7897009,-22.224705,Free-i-News,Spanish Invoice Trading Marketplace NoviCap Raises $1.7M
-38.041527,-18.30516,NewsR.in,"S&P downgrades Japan, doubts Abenomics can soon reverse deterioration
| Reuters"
18.47442,7.696607,The Australian,Imperfect market can be profitable
-25.033644,-13.303103,San Angelo Standard-Times,"Calendar, 9/13/15"
-3.7689805,4.606034,Brisbane Times,"Alice Fraser: Savage: Moving portrait of life, love and pain"
17.410616,-15.92887,LifeSite,"Belgium just euthanized a perfectly healthy woman, and the reason is completely absurd"
15.028561,-2.8027968,Before Its News,Haydale enters into a development agreement with Huntsman
-18.341005,25.917393,96krock.com,Man Pretended To Be A Doctor To Perform Breast Exams Also Stuck A Thermometer Where The Sun Don’t Shine: Lawsuit
12.998206,31.987291,RIN.ru,Demchyshyn hopes to techstroke on gas 25 September in Brussels
32.66331,-16.508837,Nation's Restaurant News,Zoës Kitchen Partners with The TomKat Studio to Bring Inspiration and Celebration to Every Occasion
-18.08621,27.419706,Bridgwater Mercury,Gayle Newland convicted of three sexual assaults in prosthetic penis case
-30.780687,20.430935,Sun Chronicle,Attleboro police seek public’s immediate help in search for suspects in house break-ins
-13.613713,-22.05412,Uncova,"Ramos, Bale and James miss Malmo trip"
-36.638927,3.9102776,News-Record.com,"Garner, Frances"
-9.354617,-27.677588,Scribd,Cold War to Icy War
4.4533596,1.8000162,NigerianHerald.com,How English fans are funding French football
29.466286,22.306389,Commodities Now,Metals & Mining Commodity News > Glencore is drowning in a sea of debt
-21.77749,24.637217,Journal Gazette and Times Courier,Birthday: Larry Brown
25.5039,-9.810314,Yahoo! Finance,German finmin says central banks powerless in face of too much debt
-34.27077,-34.913692,App.ViralNewsChart.com,Is Your Personality More Like A Cat Or A Dog?
-19.199137,22.24506,Japan Times,World’s shortest man dies at age 75
22.50811,-15.579023,TheMoveChannel.com,"Mon, September 7, 2015 - Today’s News : Philippine agents target Qatari investors"
-15.594855,33.78758,TopNews.co.zw,Call to protect spouses property rights
-32.5929,7.9733934,Herald Sun,Hospice gives family in need a ‘breather’
-25.686865,5.2158294,Sys-Con Media,Bright House Networks Launches Robust New Voyager DVR Service
16.358608,-25.409586,Paybefore.com,On the Wire: Gemalto Partners with Samsung for the Launch of Samsung Pay in Europe with Innovative Security Solutions
31.542957,-36.451084,BioSpace,Cash Dividend On The Way From Apartment Investment & Management Class Z Cumulative Preferred Stock
38.43295,-25.392033,Individual.com,Deluxe (DLX) Showing Bearish Technicals With Support At $57.09
11.446416,31.246084,NigerianHerald.com,"Readout of the Secretary-Generals meeting with H.E. Mr. Salaheddine Mezouar, Minister of Foreign Affairs and Cooperation of Morocco"
-3.7714477,17.552635,Hindustan Times,9/28/2015: HTLUDHIANA: CITY ROADS FLOODED AFTER HEAVY RAIN ON SUNDAY
-16.676056,30.95449,Yahoo! News Australia,Syd tutor kept photos of pupils: court (AAP)
-7.5753207,5.1527576,Tacoma News Tribune,Mine rescue station opening in western Kentucky this week
38.731934,18.45844,KUSI.com,Morguard North American Residential REIT Declares September 2015 Distribution of 5 Cents per Unit
14.051568,13.93218,Law360 - Retail,"CVS, Walgreen Want Coupon Patents Snipped Under Alice"
20.36859,-35.524475,DailyNews724.com,"White House invites 15,000 people for pope arrival ceremony"
-20.628658,-7.882822,EIN News,"As New York Fashion Week Goes Consumer, Will It Stay Useful To The Fashion Industry?"
8.189472,-50.935547,Herald-Times,On the Menu: Two new restaurants open in Bloomington
-3.8362863,11.819034,1150 WIMA,Kid's Gas Pump Gesture Moves Texas Cop
20.351454,23.93118,ZeeNews.com,BCCI President Jagmohan Dalmiya passes away
8.930946,-31.696337,Medford Mail Tribune,Community blog: Tapioca skins make smart back-to-school wraps
6.846435,-16.991365,NigerianHerald.com,Is Justice For Sale Strangling The Ghana Judiciary?
13.624059,0.6379469,FOXNews.com,This technologically advanced basketball will calculate your shooting percentage
-45.31949,11.713692,The Sydney News,Floriade puts spring in capitals step
10.288349,-16.534931,CJAD 800,Information commissioner taking PMO to court over withholding Senate documents
-28.076338,8.840111,WKZO-AM,TV's original Jimmy Olson has died
-7.5433984,21.134365,Star-Telegram,Media: 8 dead after South Korean fishing boat capsizes
2.8035598,-10.055861,Joplin,Future of Missouri 'right to work' bill uncertain
14.277855,-8.423167,ACQ Magazine,Law Prof Jobs Drying Up
-27.202246,28.73195,Oxford Mail,Tulisa's been bailed after 'drink-driving arrest'
-41.13147,-18.703499,NewsR.in,South Corpn to now transfer girl child fund to bank accounts
2.7609656,-4.308687,Wall Street Business Network,Stick To High Quality Growth Names In Apparel Retail: MKM
9.957442,35.219845,Miami Herald,Burkina Faso prime minister released as soldiers arrive
-0.44263127,37.978893,Hindustan Times,"9/2/2015: METRO: New MBBS, BDS students take oath"
-10.578839,-11.629452,XXL Magazine,"Happy Birthday, August Alsina!"
-30.985487,17.387579,Oakland Press,Milford home 'torn apart' by thieves
-18.252634,-23.628605,Minneapolis Star Tribune,"Jabari Parker expected for camp, but Bucks stay cautious"
36.240433,25.01306,WSET,"Presented at the 23rd Annual ICNIM 2015, Oligonol is Ready to Break into the Canadian Market"
-28.06931,-7.232164,UAE NewsApp.com,Joselu of Stoke City challenges Gabriel Paulista of Arsenal
-14.022549,26.04862,KOKH Oklahoma City FOX 25,Photos show movie theater shooter James Holmes' booby-trapped apartment
5.0098305,-8.337294,N4G.com,Street Fighter V Hands-On: You Can Never Go Home Again | USgamer
-16.389854,16.633938,PIX11,Two children hit by car in New Jersey taken to hospital
-3.6724408,-29.374321,Yard Barker,Gilbert craves another victory at the World Championships
-19.59839,-1.7838198,NEWS.com.au,‘Furious 7’ Speeds to Top of Disc Sales Chart
-28.038414,-14.764099,Monterey Herald,"Pictures of the week: Aug. 25-31, 2015"
-43.771103,11.247128,Border Chronicle,"Fair Work Ombudsman, Australian Securities and Investment Commission vote no on wage offer"
13.763454,0.5745511,City A.M.,Apple says iOS 9 adoption is huge
21.606855,-0.7955227,Reuters UK,Spain's Sabadell eyeing bid for Northern Rock assets - report
-29.78076,20.653034,Tasmania Mercury,Cairns pipe bombs rendered safe
-11.46737,17.21905,Federation of Arab News Agencies,"1,028 Asian Pilgrims (Hajj) Evacuated after Hotel Fire Incident ..."
-4.3126526,-7.7662506,Connecticut Post,Comedic farce ‘Leading Ladies’ on stage at TheatreWorks New Milford
-13.894538,-34.813427,Squamish Chief,"Eichel scores first pre-season goal, Lehner records shutout as Sabres top Leafs"
-9.939932,29.236403,Philadelphia Business Journal,Ex-Liquor Control Board director to plead guilty to federal charges
-26.689558,18.39747,Dubai Informer,Abu Dhabi Police advise pilgrimson safe travel
19.148552,-31.833664,Waterbury Republican American,Phanatical phor PhillyMore reasons to visit the brotherly city
-10.435599,16.1013,Economic Times,"Singapore seizes illegal cigarettes, tobacco worth $2.8 million"
-2.2912164,-28.529602,UAE Interact,Atlantis aquarium playing its part in marine conservation
37.97365,-25.1542,Individual.com,Potential BE Aerospace (BEAV) Trade Has 11.99% Downside Protection
-10.705202,-10.89808,Norwich Bulletin,"Lyme teen to appear on ""The Voice"" tonight"
-1.2759823,-1.6262007,Bayou Buzz,Lena Dunham: Girls star talks student loans with US presidential candidate Hillary Clinton
-0.25324887,-22.049295,Penfield Post,Watch Howard Stern's Emotional Farewell Video to America's Got Talent
11.49692,-2.9884923,Laboratory Equipment,Mass Spectrometer Highlighted in Gas Analysis Catalog
-15.056496,33.169926,Connecticut State News.Net,Floodgates open for flight delay claims
25.394308,-10.330226,Greenfield Daily Reporter,"Chief of Chinese-led Asian bank says door open for US, Japan"
8.969378,-34.52354,NewsNG.com,Rita Dominic becomes Zaron Cosmetic Ambassador
23.897387,3.524053,Dorset Echo,Volkswagen's Martin Winterkorn quits but denies wrongdoing in emissions scandal
-10.702873,-9.585529,Iowapublicradio.org,Hear The Mountain Goats Studio One Live Set
-6.6280365,2.8511088,Alwihda Info,Special Session of the Fridays of the Commission: “Petition to the United Nations General Assembly  proposing that 9th September be declared the World Great Apes Day and seek to build support for the initiative
-33.43209,-34.646748,App.ViralNewsChart.com,"SBP eyes Clarkson OK, final 12 roster"
24.596018,38.488968,Press of Atlantic City,Atlantic County economic diversity report predicts early successes
-37.40842,2.11239,Evesham Journal,Neill Lynn JONES
-23.18231,30.913246,ITV.com,Men released on bail in murder investigation of Swindon sex worker
-4.582166,26.535461,EIN News,KEMET Introduces Engineering Center
10.790776,-13.472392,Global Advisors,"With LinkedIn’s New Messaging Service, You Can Use GIFs To Network"
0.20171846,-43.07941,WPXI,Dia en Coyoacan
-28.166224,9.976186,WMTW,"Fridge, bed removed from home of Bella Bond's mother"
3.2210877,6.336158,NigerianHerald.com,British Egyptologist on quest to find Nefertiti's tomb
-19.647074,-7.543016,Complex,Here's What Went Down at New York Fashion Week Spring/Summer 2016
8.358472,-2.1979992,WNY Media Network,Third Buffalo Poverty Research Workshop to be Held March 2
27.052765,-1.9629496,Business Insider India,The meteoric rise of Salesforce in one chart
27.545717,-9.082525,New Delhi News.Net,Sensex Down 400 Points Ahead Of US Jobs Report
22.146105,-11.535507,FXStreet.com,EUR/GBP: strong rally through 200 SMA
-14.812453,-23.432878,Hoganstand.com,O'Mullan makes his case
-18.057688,-20.330193,WYFF4.com,Ex-LB Foote will remain Cardinals assistant
-0.6676948,1.1124053,Wall Street Business Network,Landlords strike gold by turning basements into destinations
-27.618011,6.609403,Maine Star-Herald,"Reporters hired in PI, Caribou"
-8.536199,-28.250807,Automotive News,"Toyota recalls 423,500 RAV4s in U.S. for windshield wipers issue"
-14.112015,26.172813,FOX 59,UPDATE: Man arrested after fire at ex-girlfriend’s apartment
19.236725,2.7550337,Fat Pitch Financials,Free Mix Tapes Offered at New MWRW Entertainment Company Website
-12.292786,17.683327,NigerianHerald.com,Six Nigerian pilgrims killed in Mecca crane crash buried
27.919554,-15.65852,Britain News.Net,When does a stock market correction become a bear market Heres what to look for
9.542167,-33.843044,Latest Nigerian News.com,Dencia Wants To Use Breast Milk For Facials
-2.7709434,10.496207,News Radio 690 KTSM,Why Girls in This Town Become Boys at Puberty
-32.881447,23.381392,ABC 12 WJRT,Frankenmuth police warn local businesses about counterfeit money
13.137968,11.706513,Law360 - White Collar,DOJ's Rallying Cry Could Become GCs' New Stick
5.1039553,-19.435705,GMA News Online,"GMA Network announces winners of its boy band search ‘To the Top’

	 "
-16.06121,-14.166762,Yahoo! Canada,"Winter Olympics bid in 2026 being considered, Calgary mayor confirms"
-15.8568325,36.251236,Whistler Question,Kentucky clerk case divides religious liberty advocates; some say Davis poor choice ...
18.969212,14.179521,Your Middle East,Yesterday Egyptian billionaire offers to buy Mediterranean island for refugees
-15.832791,-31.700724,Kentucky.com,"Freeman drives in 5 runs off bench, Braves stun Mets 6-3"
-12.280217,-6.9941936,Plymouth Observer,Plymouth library friends host magician 12 hours ago
9.5213375,24.140432,NEWS.com.au,Russia: Airspace closed to Ukrainian planes following flight ban
28.7416,-6.268698,Reuters,REG-HBOS Plc FRN Variable Rate Fix
18.50568,1.5307451,Private Equity News,VCT Market Sees Fundraising Freeze Ahead of Rule Change
-4.2022285,25.462065,Tech Investor News,1905 Woods Queen Victoria Brougham EV is the only surviving example (Shane McGlaun/SlashGear)
0.13040514,6.0207043,Topix,The Latest: Far-right Hungarian mayor warns migrants away
9.541402,-34.966686,Latest Nigerian News.com,Bailout: Ondo workers begin warning strike Wednesday
13.192793,26.631187,Prime Business News Agency,Russia's Otkritie Holding to gather bids for 10 bln rbl bonds
-27.317085,28.746958,Kingston Borough Guardian,Tulisa Contostavlos bailed after 'drink-drive arrest' following Ferrari crash near Southgate station
-9.2881365,14.919532,Big News Network,Egyptian Forces Kill Mexican Tourists in Case of 'Mistaken' Identity
3.6914897,-16.93747,Columbia Missourian,"Powerful quake shakes Chile's capital, causing buildings to sway, people to run into streets"
-8.175053,1.22946,Big News Network,Thousands gather for re-enacted Civil War battle in Arkansas
